hider_survival,hider_mean_steps,hider_path_len,hider_speed,hider_mean_dist,hider_frac_center,hider_frac_wall,reward,A,seed,probe
0.7666666666666666,156.3,34.326927185058594,0.2455045725756852,18.249165329030635,0.005333333333333333,0.9321666666666667,R7_kitchen_sink,0.05,2,probe_R4_A00
0.9666666666666667,193.36666666666667,35.691162109375,0.18990985484917963,12.579354311784108,0.0055000000000000005,0.9491666666666667,R7_kitchen_sink,0.05,3,probe_R7_A00
0.7333333333333334,148.06666666666666,28.064104080200195,0.22706010645312608,18.569021492382838,0.0025,0.9398333333333333,R7_kitchen_sink,0.05,3,probe_R4_A00
0.7666666666666666,172.7,43.91046905517578,0.25489473628551684,14.362172158379192,0.012945111415500586,0.882033952855442,R7_kitchen_sink,0.05,4,probe_R7_A00
0.0,68.1,21.552288055419922,0.3241219888877091,5.379116470308783,0.02379181072118848,0.933254866722541,R7_kitchen_sink,0.05,4,probe_R4_A00
0.0,60.3,20.88559341430664,0.3431118314911091,5.026725841269385,0.017826932897413293,0.907971079830408,R7_kitchen_sink,0.05,5,probe_R7_A00
0.9,180.76666666666668,40.796043395996094,0.23856395706108638,24.85051545388358,0.04819047619047619,0.9005,R7_kitchen_sink,0.05,5,probe_R4_A00
0.6333333333333333,157.0,33.225563049316406,0.2238792098402768,13.240890719926357,0.04900000000000001,0.8516893652795291,R7_kitchen_sink,0.05,6,probe_R7_A00
0.0,69.83333333333333,21.925350189208984,0.32590874396263825,5.564914661177587,0.02259637659245709,0.8865890473054763,R7_kitchen_sink,0.05,6,probe_R4_A00
0.4666666666666667,133.2,31.622406005859375,0.25196885285884457,9.634488755194687,0.03361985018726591,0.92354638955192,R7_kitchen_sink,0.05,7,probe_R7_A00
0.9,182.23333333333332,49.746788024902344,0.2776207893790163,21.366161569676844,0.04111764705882353,0.9141666666666668,R7_kitchen_sink,0.05,7,probe_R4_A00
0.8666666666666667,178.03333333333333,39.98374938964844,0.23460123175282266,15.672262180537086,0.12333333333333334,0.7192777777777777,R7_kitchen_sink,0.05,8,probe_R7_A00
0.0,69.86666666666666,22.690919876098633,0.33142342219328924,5.253866834627193,0.03493093735443114,0.8649263944105136,R7_kitchen_sink,0.05,8,probe_R4_A00
0.0,50.3,17.87697982788086,0.3480599352897638,4.865607260671018,0.03065782424855589,0.8016272763843219,R7_kitchen_sink,0.05,9,probe_R7_A00
0.9666666666666667,193.5,40.76674270629883,0.21617705758412678,26.920691529591874,0.022666666666666665,0.9216666666666667,R7_kitchen_sink,0.05,9,probe_R4_A00
0.1333333333333333,120.33333333333333,26.425952911376953,0.22802007303936458,8.58294138583516,0.0113708607467416,0.9288332192374755,R7_kitchen_sink,0.1,0,probe_R7_A00
0.8333333333333334,168.03333333333333,29.586505889892578,0.2102906733221478,19.689890970283084,0.023500000000000004,0.8966666666666667,R7_kitchen_sink,0.1,0,probe_R4_A00
0.7,154.3,39.39780807495117,0.27601492002747713,13.675909885498834,0.13933333333333334,0.7104999999999999,R7_kitchen_sink,0.1,1,probe_R7_A00
0.0,58.766666666666666,18.531949996948242,0.328654534521779,4.836541622266055,0.029632339291129493,0.9064789731917876,R7_kitchen_sink,0.1,1,probe_R4_A00
0.8,168.73333333333332,37.81574249267578,0.24373447147289415,15.314407333313474,0.121,0.7278333333333332,R7_kitchen_sink,0.1,2,probe_R7_A00
0.0,67.7,22.79041862487793,0.3430452715360712,5.400351529427104,0.04033211671220131,0.8275511329831464,R7_kitchen_sink,0.1,2,probe_R4_A00
0.16666666666666663,116.9,29.05889129638672,0.27041415428481896,8.427119306537609,0.008752751906918755,0.9360623427444513,R7_kitchen_sink,0.1,3,probe_R7_A00
0.9,181.06666666666666,32.45219802856445,0.20136953064752,21.525006175934323,0.009333333333333334,0.9531481481481482,R7_kitchen_sink,0.1,3,probe_R4_A00
0.7,160.13333333333333,31.628124237060547,0.2254387367770392,14.458480575534047,0.04766666666666666,0.8364363143631437,R7_kitchen_sink,0.1,4,probe_R7_A00
0.0,63.0,20.520124435424805,0.33166177540219516,5.133789481797757,0.03212801137608569,0.8747443255497132,R7_kitchen_sink,0.1,4,probe_R4_A00
0.1333333333333333,87.26666666666667,25.609312057495117,0.291507112559478,5.753088890327502,0.02916231507932899,0.8574705700321051,R7_kitchen_sink,0.1,5,probe_R7_A00
